token,symbol,name,exch_seg
512101,TRIPR,TRIPR,BSE
951844,869RRVPN25,869RRVPN25,BSE
972805,739IRFC27B,739IRFC27B,BSE
542444,SDFSC43GD,SDFSC43GD,BSE
530067,CSLFINANCE,CSLFINANCE,BSE
955395,750BFL21,750BFL21,BSE
959307,76BFL30,76BFL30,BSE
536155,RFHXXIV07G,RFHXXIV07G,BSE
531574,VASINFRA,VASINFRA,BSE
532485,BLIL,BLIL,BSE
953649,704IRFC26A,704IRFC26A,BSE
590022,EASTSILK,EASTSILK,BSE
700010,SKUMSYN,SKUMSYN,BSE
539229,MRSS,MRSS,BSE
542138,IPRU3236,IPRU3236,BSE
542920,SUMICHEM,SUMICHEM,BSE
949551,975ISEC21E,975ISEC21E,BSE
540921,KTKFMP215DG,KTKFMP215DG,BSE
542389,IPRU3280,IPRU3280,BSE
500259,LYKALABS,LYKALABS,BSE
957018,918NRSS34B,918NRSS34B,BSE
957023,918NRSS35C,918NRSS35C,BSE
530713,AJEL,AJEL,BSE
961754,740IIFCL33,740IIFCL33,BSE
950195,1008IOT23B,1008IOT23B,BSE
504397,GANHOLD,GANHOLD,BSE
501343,MOTOGENFIN,MOTOGENFIN,BSE
526521,SANGHIIND,SANGHIIND,BSE
532706,INOXLEISUR,INOXLEISUR,BSE
542313,IPRU3264,IPRU3264,BSE
531465,NOUVEAU,NOUVEAU,BSE
958613,855IRFC29,855IRFC29,BSE
532784,SOBHA,SOBHA,BSE
959376,OFSPL23320A,OFSPL23320A,BSE
957798,1432RPL25,1432RPL25,BSE
804370,364TB181121,364TB181121,BSE
959475,88BBTCL23,88BBTCL23,BSE
958869,1450JSFBL25,1450JSFBL25,BSE
800031,CG1150S8707,CG1150S8707,BSE
539762,MODCL,MODCL,BSE
958829,EKFL7JUN19,EKFL7JUN19,BSE
539552,FMEC,FMEC,BSE
800283,8GOI2026,8GOI2026,BSE
959468,705RIL23,705RIL23,BSE
958997,0ARIPL21,0ARIPL21,BSE
542839,NIEHSPD,NIEHSPD,BSE
953682,865IIL26A,865IIL26A,BSE
948283,20APIP2021,20APIP2021,BSE
719519,MFL300920,MFL300920,BSE
958749,RSL11APR19,RSL11APR19,BSE
538837,JSTL,JSTL,BSE
960377,FCP24DEC20A,FCP24DEC20A,BSE
959302,IWFL251021,IWFL251021,BSE
936264,ICC25SEP18C,ICC25SEP18C,BSE
720210,SCIL11221,SCIL11221,BSE
959015,105MFL22,105MFL22,BSE
958897,734PGCIL34,734PGCIL34,BSE
541792,T55FC,T55FC,BSE
958022,0ABFL21A,0ABFL21A,BSE
810569,590BIHSDL17,590BIHSDL17,BSE
719818,MFL21220,MFL21220,BSE
538875,SELLWIN,SELLWIN,BSE
531887,RAHME,RAHME,BSE
958879,732NTPC29,732NTPC29,BSE
936400,1060EFL29,1060EFL29,BSE
973081,EFIL19321,EFIL19321,BSE
530919,REMSONSIND,REMSONSIND,BSE
519500,BKV,BKV,BSE
532479,ISMTLTD,ISMTLTD,BSE
532217,SIELFNS,SIELFNS,BSE
533227,AHLEAST,AHLEAST,BSE
959099,KMPL6122019,KMPL6122019,BSE
949584,102HDB2023B,102HDB2023B,BSE
440025,822HDC22-ML-FL,822HDC22-ML-FL,BSE
505685,TAPARIA,TAPARIA,BSE
959281,798ONGCPL23,798ONGCPL23,BSE
536117,RFXXIV11DG,RFXXIV11DG,BSE
959085,87BOBPER,87BOBPER,BSE
540702,LASA,LASA,BSE
526544,SCANPGEOM,SCANPGEOM,BSE
958424,957NRSS28,957NRSS28,BSE
536060,KTKFMP111GD,KTKFMP111GD,BSE
957046,503JHL23,503JHL23,BSE
936510,9LTFL22,9LTFL22,BSE
958278,87RECL28,87RECL28,BSE
937363,565PFCL26,565PFCL26,BSE
958283,0JMFPL21C,0JMFPL21C,BSE
539570,ACEWIN,ACEWIN,BSE
955543,13AML22,13AML22,BSE
590134,MADRASFERT,MADRASFERT,BSE
954621,1015STFC23B,1015STFC23B,BSE
800167,883GOI2023,883GOI2023,BSE
936798,0STF26,0STF26,BSE
532123,BSELINFRA,BSELINFRA,BSE
512344,ARAVALIS,ARAVALIS,BSE
542578,NXXXX19G,NXXXX19G,BSE
948744,1060RCL22B,1060RCL22B,BSE
958783,855SCPSL22,855SCPSL22,BSE
936572,885LTFL27,885LTFL27,BSE
960178,1040SCCNL22,1040SCCNL22,BSE
540340,UTRGRDA4P4,UTRGRDA4P4,BSE
540223,IPRU2890,IPRU2890,BSE
951679,845AXIS25,845AXIS25,BSE
957078,855GACAEL24,855GACAEL24,BSE
956436,845KPTL22,845KPTL22,BSE
959686,1135SRG23,1135SRG23,BSE
959045,739AIAHL29A,739AIAHL29A,BSE
526899,HFIL,HFIL,BSE
936040,785MMFSL24,785MMFSL24,BSE
949319,925RCL2023B,925RCL2023B,BSE
956325,808LTIDF24,808LTIDF24,BSE
956046,830MRHFL27,830MRHFL27,BSE
541702,ASHNI,ASHNI,BSE
958994,728HDFCL22,728HDFCL22,BSE
973031,SML02MAR21,SML02MAR21,BSE
956075,95KTL37,95KTL37,BSE
542585,D38MS251DR,D38MS251DR,BSE
972607,IFCISR55,IFCISR55,BSE
540916,IPRU3041,IPRU3041,BSE
955432,9RHFL26C,9RHFL26C,BSE
532425,GENUSPRIME,GENUSPRIME,BSE
954484,10AVHFIL23,10AVHFIL23,BSE
958222,0AFL21I,0AFL21I,BSE
957020,918NRSS35,918NRSS35,BSE
543006,UTMTFS1RHP,UTMTFS1RHP,BSE
936724,104EFL29,104EFL29,BSE
959758,115LIFC23,115LIFC23,BSE
543187,POWERINDIA,POWERINDIA,BSE
810573,799MAHSDL25,799MAHSDL25,BSE
960330,10SPRPL22,10SPRPL22,BSE
973121,ZCRVIPL21,ZCRVIPL21,BSE
959173,FBRT722,FBRT722,BSE
961797,850IIFCL33,850IIFCL33,BSE
720591,MFL22APR21,MFL22APR21,BSE
539495,RAJKOTINV,RAJKOTINV,BSE
810625,789GUJ2025,789GUJ2025,BSE
538594,NCAPBUILAG,NCAPBUILAG,BSE
505196,TIL,TIL,BSE
800223,985GOI2015,985GOI2015,BSE
959063,975MFL22D,975MFL22D,BSE
542638,SDFSC50DR,SDFSC50DR,BSE
532722,NITCO,NITCO,BSE
532940,JKIL,JKIL,BSE
509048,LANCORHOL,LANCORHOL,BSE
542318,IPRU9467,IPRU9467,BSE
500238,WHIRLPOOL,WHIRLPOOL,BSE
954039,810NTPC21,810NTPC21,BSE
958938,748IRFC29,748IRFC29,BSE
511628,IMCAP,IMCAP,BSE
539894,MADHAVIPL,MADHAVIPL,BSE
936210,89DHFL28,89DHFL28,BSE
720153,KMIL290121,KMIL290121,BSE
541723,KTKFMP237RD,KTKFMP237RD,BSE
959685,975IFSL23A,975IFSL23A,BSE
542695,TIPFSP1B,TIPFSP1B,BSE
506197,BLISSGVS,BLISSGVS,BSE
541134,NXXXVIS5Z,NXXXVIS5Z,BSE
542963,06AGG,06AGG,BSE
957223,825KMPL27,825KMPL27,BSE
514260,SURBHIN,SURBHIN,BSE
543245,GLAND,GLAND,BSE
960331,965EFL22,965EFL22,BSE
541154,HAL,HAL,BSE
957545,89ABFL21A,89ABFL21A,BSE
937295,915MFL25,915MFL25,BSE
530931,STANPACK,STANPACK,BSE
500674,SANOFI,SANOFI,BSE
538395,NAM,NAM,BSE
958258,13SML22,13SML22,BSE
936038,775MMFSL24,775MMFSL24,BSE
935582,735NHAI31,735NHAI31,BSE
952543,1035KHIL24,1035KHIL24,BSE
957409,845IIL28,845IIL28,BSE
532505,UCOBANK,UCOBANK,BSE
541206,OBCL,OBCL,BSE
972728,YES28MAR12,YES28MAR12,BSE
955688,1975SEDPL22,1975SEDPL22,BSE
540789,DNAMEDIA,DNAMEDIA,BSE
960479,686NHPC28,686NHPC28,BSE
526705,ELEMARB,ELEMARB,BSE
530577,LADDERUP,LADDERUP,BSE
524514,TULASEEBIOE,TULASEEBIOE,BSE
959180,FBRT424,FBRT424,BSE
530401,VINYOFL,VINYOFL,BSE
958276,EELH1I802A,EELH1I802A,BSE
800174,601GOI2028,601GOI2028,BSE
532155,GAIL,GAIL,BSE
958324,0KMIL21A,0KMIL21A,BSE
540717,PQIF,PQIF,BSE
960373,10OFSPL022,10OFSPL022,BSE
532092,SAGARPROD,SAGARPROD,BSE
506285,BAYERCROP,BAYERCROP,BSE
517172,PERVASIVE,PERVASIVE,BSE
199008,RELGBNKINAV,RELGBNKINAV,BSE
526795,MHSGRMS,MHSGRMS,BSE
960026,624SBI30,624SBI30,BSE
804394,346TB130122,346TB130122,BSE
519532,ASIANTNE,ASIANTNE,BSE
959305,0BHFL23,0BHFL23,BSE
720610,SEIL26421,SEIL26421,BSE
541662,D36MS238RR,D36MS238RR,BSE
519064,ZKHANDEN,ZKHANDEN,BSE
953833,9IBHFL26R,9IBHFL26R,BSE
955865,1018SEFL22,1018SEFL22,BSE
542604,IDFTP178RQ,IDFTP178RQ,BSE
961760,704REC2028,704REC2028,BSE
959761,116AFPL23,116AFPL23,BSE
958408,10ACIPL24,10ACIPL24,BSE
936552,87LTFL22,87LTFL22,BSE
538592,NCAPBULADG,NCAPBULADG,BSE
542104,H1260D43RG,H1260D43RG,BSE
937001,0LTFL22BB,0LTFL22BB,BSE
514450,MHLXMIRU,MHLXMIRU,BSE
956801,122024ISF23,122024ISF23,BSE
953685,930STFCL26,930STFCL26,BSE
972846,875PNB23,875PNB23,BSE
500413,THOMASCOOK,THOMASCOOK,BSE
542880,ABMTSPRDP,ABMTSPRDP,BSE
959734,585BORL23,585BORL23,BSE
540082,RSTL,RSTL,BSE
955193,924IOB26,924IOB26,BSE
541934,H1115D42RD,H1115D42RD,BSE
958209,97525ICFL21,97525ICFL21,BSE
959077,CFSLNIFTY23,CFSLNIFTY23,BSE
973045,881JFP31,881JFP31,BSE
531387,HASTIFIN,HASTIFIN,BSE
543246,MAESGETF,MAESGETF,BSE
530883,SUCROSA,SUCROSA,BSE
958457,937SBIPER,937SBIPER,BSE
956159,857IHFL22C,857IHFL22C,BSE
542893,ABDBSPDAR,ABDBSPDAR,BSE
948592,1040RHFL22E,1040RHFL22E,BSE
956998,918NRSS29B,918NRSS29B,BSE
531739,GENNEX,GENNEX,BSE
539043,BKMINDST,BKMINDST,BSE
500236,KANELIND,KANELIND,BSE
956274,8IIL22,8IIL22,BSE
937049,83TCHF25,83TCHF25,BSE
500312,ONGC,ONGC,BSE
531553,DRL,DRL,BSE
800323,619GOI2034,619GOI2034,BSE
959576,1025PJL21,1025PJL21,BSE
530711,JAGANLAM,JAGANLAM,BSE
504258,LAKSELEC,LAKSELEC,BSE
532035,UNISTRMU,UNISTRMU,BSE
542699,TFFSP1D,TFFSP1D,BSE
541139,D39MS224RR,D39MS224RR,BSE
507486,CAPRO,CAPRO,BSE
532033,JAINSTUDIO,JAINSTUDIO,BSE
541280,NXXXVI11G,NXXXVI11G,BSE
532694,BARTRONICS,BARTRONICS,BSE
500335,BIRLACORPN,BIRLACORPN,BSE
523329,ELDEHSG,ELDEHSG,BSE
511577,SAVFI,SAVFI,BSE
511200,MUNCAPM,MUNCAPM,BSE
530517,RELAXO,RELAXO,BSE
960259,10CPMC22,10CPMC22,BSE
957902,0SIPL23,0SIPL23,BSE
960311,65EPL23,65EPL23,BSE
955818,104SEFL24,104SEFL24,BSE
720421,N18MI150321,N18MI150321,BSE
530617,SAMPRE,SAMPRE,BSE
542949,04QPD,04QPD,BSE
590097,KOTAKGOLD,KOTAKGOLD,BSE
959839,645NABARD31,645NABARD31,BSE
956048,85500KMIL27,85500KMIL27,BSE
520043,MUNJALSHOW,MUNJALSHOW,BSE
542818,NIEHSPK,NIEHSPK,BSE
533138,ASTEC,ASTEC,BSE
958444,84HUDCO22,84HUDCO22,BSE
957636,925ABFL25A,925ABFL25A,BSE
957346,95DMTCL35B,95DMTCL35B,BSE
959896,10SPPL22C,10SPPL22C,BSE
973115,694GICHFL23,694GICHFL23,BSE
522285,JAYNECOIND,JAYNECOIND,BSE
530997,UNIQUEO,UNIQUEO,BSE
522183,ITL,ITL,BSE
533168,ROSSELLIND,ROSSELLIND,BSE
540150,MHEL,MHEL,BSE
542399,CHALET,CHALET,BSE
523283,SUPERHOUSE,SUPERHOUSE,BSE
541032,IPRU3059,IPRU3059,BSE
720618,BORL280421,BORL280421,BSE
956212,7995LTIDF22,7995LTIDF22,BSE
542269,H1203D43RD,H1203D43RD,BSE
542591,H1127D44RQ,H1127D44RQ,BSE
523752,IOSYSTEM,IOSYSTEM,BSE
954968,807EESL21,807EESL21,BSE
532482,GRANULES,GRANULES,BSE
543033,UTCRFS1DMP,UTCRFS1DMP,BSE
531862,BHARATAGRI,BHARATAGRI,BSE
959225,790BFL30,790BFL30,BSE
541192,H1145D39RG,H1145D39RG,BSE
541152,ADVITIYA,ADVITIYA,BSE
506820,ASTRAZEN,ASTRAZEN,BSE
960405,683HDFC31,683HDFC31,BSE
959705,9IHFL22,9IHFL22,BSE
539175,INDRAIND,INDRAIND,BSE
538451,WORTH,WORTH,BSE
524642,SIKOZY,SIKOZY,BSE
958687,825KMBL26,825KMBL26,BSE
541770,CREDITACC,CREDITACC,BSE
538033,H3360D30DG,H3360D30DG,BSE
948203,115SEFL22,115SEFL22,BSE
542353,AXISWJDGG,AXISWJDGG,BSE
959646,18SEL25,18SEL25,BSE
540947,IPRU3034,IPRU3034,BSE
954533,879HDBFS26,879HDBFS26,BSE
954408,877LTIDFL26,877LTIDFL26,BSE
960031,650PFCL25,650PFCL25,BSE
542458,NXXXX16G,NXXXX16G,BSE
937237,1175KLM25,1175KLM25,BSE
959791,11723SML26,11723SML26,BSE
973027,955TMFPERP,955TMFPERP,BSE
719270,SPIL26820,SPIL26820,BSE
955610,718PFC27,718PFC27,BSE
949449,801IIFCL23A,801IIFCL23A,BSE
800058,CG1400A9505,CG1400A9505,BSE
541136,NXXXVIS5X,NXXXVIS5X,BSE
957222,77REC27,77REC27,BSE
954741,758NTPC26,758NTPC26,BSE
954104,95JMFCSL21B,95JMFCSL21B,BSE
961818,848IIFCL29B,848IIFCL29B,BSE
950495,843PFC22A,843PFC22A,BSE
800279,SGBDEC25A,SGBDEC25A,BSE
519463,IBINFO,IBINFO,BSE
504286,DELTAMAGNT,DELTAMAGNT,BSE
532029,SINDHUTRAD,SINDHUTRAD,BSE
955772,897UPPCL27,897UPPCL27,BSE
720147,KMPL29121,KMPL29121,BSE
505583,WWTECHHOL,WWTECHHOL,BSE
503641,ZODIACVEN,ZODIACVEN,BSE
540339,UTRDPDA4P4,UTRDPDA4P4,BSE
542260,SDFSC33GD,SDFSC33GD,BSE
958680,8179NHAI49,8179NHAI49,BSE
541821,D36MS243RG,D36MS243RG,BSE
960333,423HDFCL22,423HDFCL22,BSE
720292,BHFL24221,BHFL24221,BSE
959129,CCL17DEC19,CCL17DEC19,BSE
937169,0MVAFL27,0MVAFL27,BSE
954799,14APHPL25A,14APHPL25A,BSE
958658,IWF12MAR19,IWF12MAR19,BSE
960424,955TMFLPER,955TMFLPER,BSE
531153,DILIGENT,DILIGENT,BSE
948591,1060RHFL22D,1060RHFL22D,BSE
958889,2EARC29,2EARC29,BSE
959245,8HCFSL25,8HCFSL25,BSE
955827,771TML22,771TML22,BSE
541759,IDFTP160DG,IDFTP160DG,BSE
532826,RAJTV,RAJTV,BSE
526755,VELHO,VELHO,BSE
533179,PERSISTENT,PERSISTENT,BSE
532159,TRESCON,TRESCON,BSE
541548,IPRU3126,IPRU3126,BSE
540703,PROVESTSER,PROVESTSER,BSE
541323,H1146D40RG,H1146D40RG,BSE
513713,WHITEORG,WHITEORG,BSE
541776,IPRU3161,IPRU3161,BSE
954753,842RCL21,842RCL21,BSE
543107,UTCRFS2DMR,UTCRFS2DMR,BSE
541102,D39MS223DR,D39MS223DR,BSE
804346,364TB16921,364TB16921,BSE
533292,A2ZINFRA,A2ZINFRA,BSE
530291,PAOS,PAOS,BSE
533268,SEATV,SEATV,BSE
530167,MONGIPA,MONGIPA,BSE
936578,87LTFL27,87LTFL27,BSE
800322,SGBJUN28,SGBJUN28,BSE
530789,CEEJAY,CEEJAY,BSE
509631,HEG,HEG,BSE
957092,888RHFL24,888RHFL24,BSE
541193,H1145D39RD,H1145D39RD,BSE
543233,CHEMCON,CHEMCON,BSE
531869,SACHEMT,SACHEMT,BSE
543193,DJML,DJML,BSE
935640,727HUDCO26,727HUDCO26,BSE
973128,SML30MAR21,SML30MAR21,BSE
951521,893PGCIL25,893PGCIL25,BSE
541334,NXXXVII5D,NXXXVII5D,BSE
800195,605GOI2019A,605GOI2019A,BSE
955625,1040MFL27,1040MFL27,BSE
950406,1145MFL2021,1145MFL2021,BSE
539488,TFLL,TFLL,BSE
521109,NAGREEKEXP,NAGREEKEXP,BSE
531237,DHRUVCA,DHRUVCA,BSE
512217,PRISMMEDI,PRISMMEDI,BSE
956931,105PNB27,105PNB27,BSE
590024,FACT,FACT,BSE
959334,ITXXX311219,ITXXX311219,BSE
959170,FBRT121,FBRT121,BSE
720191,SAIL080221,SAIL080221,BSE
956528,749IRFC27,749IRFC27,BSE
936236,94STFCL28,94STFCL28,BSE
532852,MCDHOLDING,MCDHOLDING,BSE
532183,GAYATRI,GAYATRI,BSE
535690,RFXXIII12G,RFXXIII12G,BSE
541748,D36MS241RQ,D36MS241RQ,BSE
958387,115KFTPL23,115KFTPL23,BSE
972696,IDBI13DEC11,IDBI13DEC11,BSE
540401,MAXIMUS,MAXIMUS,BSE
540652,CTCL,CTCL,BSE
954587,860ILFSFS21,860ILFSFS21,BSE
532892,MOTILALOFS,MOTILALOFS,BSE
973095,ZCJSWPL21,ZCJSWPL21,BSE
936566,866LTFL24,866LTFL24,BSE
952050,9MMFSL2025,9MMFSL2025,BSE
541503,UNICK,UNICK,BSE
954403,10IREL22C,10IREL22C,BSE
958717,16NPCPL21A,16NPCPL21A,BSE
522014,UNIDT,UNIDT,BSE
517356,ACIIN,ACIIN,BSE
960005,ZCTRIL19,ZCTRIL19,BSE
959532,975MFL23B,975MFL23B,BSE
957154,875RCL21B,875RCL21B,BSE
540593,HEOFRG1126,HEOFRG1126,BSE
541511,H1113D41DG,H1113D41DG,BSE
949464,105JKCL23C,105JKCL23C,BSE
958610,9855IRT3A3,9855IRT3A3,BSE
959930,13MMFL21,13MMFL21,BSE
504717,STRIPMT,STRIPMT,BSE
530439,SIDDHA,SIDDHA,BSE
800239,FRBGOI2035,FRBGOI2035,BSE
958337,93027BFL22,93027BFL22,BSE
935642,764HUDCO31,764HUDCO31,BSE
958900,8HDB22,8HDB22,BSE
936564,848LTFL24,848LTFL24,BSE
539991,CFEL,CFEL,BSE
538970,WARDINMOBI,WARDINMOBI,BSE
953107,835HDFCB25,835HDFCB25,BSE
959881,64ONGC31,64ONGC31,BSE
950748,965PGC2023,965PGC2023,BSE
810623,751APSDL37,751APSDL37,BSE
541228,TRL,TRL,BSE
957127,84MBEL22,84MBEL22,BSE
959268,71BHFL23,71BHFL23,BSE
715032,795LTFHL23,795LTFHL23,BSE
959526,895AEP23,895AEP23,BSE
952364,MFL30SEP10,MFL30SEP10,BSE
935632,1050MMFL22F,1050MMFL22F,BSE
541585,KTKFMP233DD,KTKFMP233DD,BSE
542001,T56BD,T56BD,BSE
524129,VINYLINDIA,VINYLINDIA,BSE
719216,KMPL17820,KMPL17820,BSE
936792,97STF26,97STF26,BSE
955840,115MFLPERP,115MFLPERP,BSE
810708,711GUJSDL31,711GUJSDL31,BSE
961816,901HUDCO34,901HUDCO34,BSE
956898,691NHPC21,691NHPC21,BSE
954923,747PFC21,747PFC21,BSE
972814,924RFC2023,924RFC2023,BSE
961739,89SEFL17A,89SEFL17A,BSE
952414,716PFC2025,716PFC2025,BSE
950211,1008IOT26B,1008IOT26B,BSE
541975,NXXXIX05X,NXXXIX05X,BSE
958003,9SEL21,9SEL21,BSE
521137,EUREKAI,EUREKAI,BSE
960245,LGSIO20,LGSIO20,BSE
526953,VENUSREM,VENUSREM,BSE
959869,IIFL30JUL20,IIFL30JUL20,BSE
531591,BAMPSL,BAMPSL,BSE
540592,HEOFDD1126,HEOFDD1126,BSE
541740,IPRU9360,IPRU9360,BSE
959387,915AHFL23,915AHFL23,BSE
959619,EFIL19JUN20,EFIL19JUN20,BSE
538109,NFHXXVI09G,NFHXXVI09G,BSE
810665,645GUJSDL30,645GUJSDL30,BSE
535657,OONE,OONE,BSE
543070,IPRU9622,IPRU9622,BSE
530925,RAMSONS,RAMSONS,BSE
935662,729NHAI26,729NHAI26,BSE
540704,MATRIMONY,MATRIMONY,BSE
543240,LIKHITHA,LIKHITHA,BSE
959469,695RIL23,695RIL23,BSE
957646,825ABFL27,825ABFL27,BSE
542875,ABCRSPRDP,ABCRSPRDP,BSE
959228,7NABARD3120,7NABARD3120,BSE
936991,1025KFL26B,1025KFL26B,BSE
935896,960SEFL21,960SEFL21,BSE
960179,675LTFL24,675LTFL24,BSE
937003,796LTFL22,796LTFL22,BSE
957669,799REC23,799REC23,BSE
524226,GAEL,GAEL,BSE
951410,855SBM2024,855SBM2024,BSE
540977,D40MS220RR,D40MS220RR,BSE
960341,1275OFSPL23,1275OFSPL23,BSE
539176,HAWAENG,HAWAENG,BSE
810714,839RJUDAY25,839RJUDAY25,BSE
539598,ORACLECR,ORACLECR,BSE
720271,RIL18221,RIL18221,BSE
542433,IPRU3285,IPRU3285,BSE
952270,950RHFL25A,950RHFL25A,BSE
972752,YES23AUG12,YES23AUG12,BSE
523620,PHRMASI,PHRMASI,BSE
960229,7IGT24,7IGT24,BSE
440035,901HUDC-ML-FL,901HUDC-ML-FL,BSE
530271,RICHUNV,RICHUNV,BSE
957189,95SIBL28,95SIBL28,BSE
519097,RITESHIN,RITESHIN,BSE
531109,ISHANCH,ISHANCH,BSE
715013,5LTIDFL22,5LTIDFL22,BSE
533014,SICAGEN,SICAGEN,BSE
936704,1004JMFPL24,1004JMFPL24,BSE
810606,872APSDL23,872APSDL23,BSE
533638,FLEXITUFF,FLEXITUFF,BSE
954265,878ILFSL21,878ILFSL21,BSE
948363,1025IFCI22,1025IFCI22,BSE
534422,LOOKS,LOOKS,BSE
542093,KTKFMP250DG,KTKFMP250DG,BSE
540994,IPRU3046,IPRU3046,BSE
532390,TAJGVK,TAJGVK,BSE
958965,805HDBFSL24,805HDBFSL24,BSE
533302,KICL,KICL,BSE
936570,0LTFL24A,0LTFL24A,BSE
959275,727NABARD30,727NABARD30,BSE
541347,PARVATI,PARVATI,BSE
542280,KTKFMP256DD,KTKFMP256DD,BSE
533161,EMMBI,EMMBI,BSE
199001,HDFSNSXINAV,HDFSNSXINAV,BSE
952296,915YES25,915YES25,BSE
535374,KTKFMP100D,KTKFMP100D,BSE
531578,KMFBLDR,KMFBLDR,BSE
531667,RRMETAL,RRMETAL,BSE
958544,10C&KL21,10C&KL21,BSE
539252,SCFL,SCFL,BSE
936560,88LTFL24,88LTFL24,BSE
955522,810IIL26,810IIL26,BSE
949368,960STFC23A,960STFC23A,BSE
531227,DECOMIC,DECOMIC,BSE
959359,699RECL21,699RECL21,BSE
509423,SEL,SEL,BSE
937411,94MFL27,94MFL27,BSE
720592,ASL22421,ASL22421,BSE
958828,ABFL12JUN19,ABFL12JUN19,BSE
542302,H1190D43DQ,H1190D43DQ,BSE
959300,699RECL24,699RECL24,BSE
719790,SCIL271120,SCIL271120,BSE
959285,713NHPCL27,713NHPCL27,BSE
513216,UTTAMSTL,UTTAMSTL,BSE
541443,KTKFMP228DG,KTKFMP228DG,BSE
720580,NHB190421,NHB190421,BSE
507946,KIDUJA,KIDUJA,BSE
954855,9RCL26A,9RCL26A,BSE
952140,884LTFL25,884LTFL25,BSE
524717,TITANBIO,TITANBIO,BSE
958092,1015NACL21A,1015NACL21A,BSE
804413,91TB030621,91TB030621,BSE
960067,1050AFSL22B,1050AFSL22B,BSE
532143,SKMEGGPROD,SKMEGGPROD,BSE
810646,72KARSDL29,72KARSDL29,BSE
810652,66TNSDL29,66TNSDL29,BSE
810613,835GJSDL29,835GJSDL29,BSE
542665,NEOGEN,NEOGEN,BSE
199007,RELSNSXINAV,RELSNSXINAV,BSE
936902,12KAFL24,12KAFL24,BSE
540026,LAHL,LAHL,BSE
531390,UPSURGE,UPSURGE,BSE
539032,FRASER,FRASER,BSE
539481,PARIKSHA,PARIKSHA,BSE
960304,45HDFCL22,45HDFCL22,BSE
501298,INDPRUD,INDPRUD,BSE
503669,KKFIN,KKFIN,BSE
952834,811RECL25,811RECL25,BSE
952007,999JPL25,999JPL25,BSE
959212,CCL22JAN20,CCL22JAN20,BSE
502015,ASIIL,ASIIL,BSE
961837,841IREDA24,841IREDA24,BSE
542851,GENSOL,GENSOL,BSE
531205,KANSAFB,KANSAFB,BSE
956761,1230VFPL21,1230VFPL21,BSE
531412,RADIXIND,RADIXIND,BSE
958307,895PFC28,895PFC28,BSE
960153,81LDIF35,81LDIF35,BSE
810715,821RJSDL25,821RJSDL25,BSE
959311,92VL30,92VL30,BSE
542761,SFMP16GR,SFMP16GR,BSE
440048,638GOI2-ML-FL,638GOI2-ML-FL,BSE
936360,10MFL23,10MFL23,BSE
542742,SFMP12DD,SFMP12DD,BSE
950105,990RHFL2024,990RHFL2024,BSE
720601,KIL23421,KIL23421,BSE
951217,797IFC2024J,797IFC2024J,BSE
952823,1040SREI23B,1040SREI23B,BSE
542421,AXISWKDGG,AXISWKDGG,BSE
542340,IPRU3271,IPRU3271,BSE
542626,NXLI4G,NXLI4G,BSE
542598,IPRU3340,IPRU3340,BSE
540995,IPRU9247,IPRU9247,BSE
539455,ARYAVAN,ARYAVAN,BSE
503663,TILAK,TILAK,BSE
540992,IPRU3045,IPRU3045,BSE
541257,IPRU3082,IPRU3082,BSE
532828,AMDIND,AMDIND,BSE
543177,11QPD,11QPD,BSE
960434,1058VFP24,1058VFP24,BSE
959008,90802IOB19,90802IOB19,BSE
512599,ADANIENT,ADANIENT,BSE
937205,1025KFL27,1025KFL27,BSE
535566,KIFS,KIFS,BSE
542003,KTKFMP247RG,KTKFMP247RG,BSE
541828,NXXVIII11Z,NXXVIII11Z,BSE
949850,1175BIL2024,1175BIL2024,BSE
959033,783NABARD34,783NABARD34,BSE
508980,FRONTCAP,FRONTCAP,BSE
948645,15PRLPPL22,15PRLPPL22,BSE
532663,SASKEN,SASKEN,BSE
953460,890ILFSFS26,890ILFSFS26,BSE
956697,12BRPL24,12BRPL24,BSE
959998,RFL8SEP20A,RFL8SEP20A,BSE
514030,DEEPAKSP,DEEPAKSP,BSE
954221,0STFCL21,0STFCL21,BSE
959356,10JSHPL24C,10JSHPL24C,BSE
511505,CAPITALT,CAPITALT,BSE
952789,975ECL25A,975ECL25A,BSE
500370,SALORAINTL,SALORAINTL,BSE
973047,765BFSL31,765BFSL31,BSE
526640,RAYALEMA,RAYALEMA,BSE
533141,FFTF16BCY,FFTF16BCY,BSE
512099,PUNITCO,PUNITCO,BSE
956540,808LTIDF24A,808LTIDF24A,BSE
958614,92171LIDF34,92171LIDF34,BSE
540949,IPRU3035,IPRU3035,BSE
542706,TFFSP1H,TFFSP1H,BSE
935754,MMFSL21,MMFSL21,BSE
953519,10BUDPL26A,10BUDPL26A,BSE
936834,981DLSL22,981DLSL22,BSE
538270,NFXXVI14DG,NFXXVI14DG,BSE
542201,NXXXX4G,NXXXX4G,BSE
530979,INDIAHOME,INDIAHOME,BSE
530313,KIMIABL,KIMIABL,BSE
936738,0MFL21AA,0MFL21AA,BSE
543140,UTMTFS2RMR,UTMTFS2RMR,BSE
526839,SIPL,SIPL,BSE
960310,65EPL22A,65EPL22A,BSE
508814,COSMOFILMS,COSMOFILMS,BSE
960711,ICCGB63,ICCGB63,BSE
936846,102JMFPL22,102JMFPL22,BSE
959798,12SFIS23,12SFIS23,BSE
